frame,x,y
2140,304,7
2141,304,7
2142,304,7
2143,304,7
2144,304,7
2145,304,7
2146,304,7
2147,304,7
2148,304,7
2149,304,7
2150,304,7
2151,304,7
2152,304,7
2153,304,7
2154,304,7
2155,304,7
2156,304,7
2157,304,7
2158,304,7
2159,304,7
2160,304,7
2161,304,7
2162,304,7
2163,304,7
2164,304,7
2165,304,7
2166,304,7
2167,304,7
2168,304,7
2169,304,7
2170,304,7
2171,304,7
2172,304,7
2173,304,7
2174,304,7
2175,304,7
2176,304,7
2177,304,7
2178,304,7
2179,303,7
2180,304,7
2181,304,7
2182,304,7
2183,304,7
2184,304,7
2185,304,7
2186,304,7
2187,304,7
2188,304,7
2189,304,7
2190,304,7
2191,304,7
2192,304,7
2193,304,7
2194,304,7
2195,304,7
2196,304,7
2197,304,7
2198,304,7
2199,304,7
2200,304,7
2201,304,7
2202,304,7
2203,304,7
2204,304,7
2205,304,7
2206,304,7
2207,304,7
2208,304,7
2209,304,7
2210,304,7
2211,304,7
2212,304,7
2213,304,7
2214,304,7
2215,304,7
2216,304,7
2217,304,7
2218,304,7
2219,304,7
2220,304,7
2221,304,7
2222,304,7
2223,304,7
2224,304,7
2225,304,7
2226,304,7
2227,304,7
2228,304,7
2229,303,7
2230,304,7
2231,304,7
2232,304,7
2233,304,7
2234,303,7
2235,304,7
2236,304,7
2237,304,7
2238,304,7
2239,304,7
2240,304,7
2241,304,7
2242,304,7
2243,304,7
2244,304,7
2245,304,7
2246,304,7
2247,304,7
2248,304,7
2249,304,7
2250,304,7
2251,304,7
2252,304,7
2253,304,7
2254,304,7
2255,304,7
2256,304,7
2257,304,7
2258,304,7
2259,304,7
2260,304,7
2261,304,7
2262,304,7
2263,304,7
2264,304,7
2265,304,7
2266,304,7
2267,304,7
2268,304,7
2269,304,7
2270,304,7
2271,304,7
2272,304,7
2273,304,7
2274,304,7
2275,304,7
2276,304,7
2277,304,7
2278,304,7
2279,304,7
2280,304,7
2281,304,7
2282,304,7
2283,304,7
2284,304,7
2285,304,7
2286,304,7
2287,304,7
2288,304,7
2289,304,7
2290,304,7
2291,304,7
2292,304,7
2293,304,7
2294,304,7
2295,304,7
2296,38,592
2297,38,593
2298,38,593
2299,37,593
2300,37,593
2301,37,593
2302,38,593
2303,38,593
2304,38,594
2305,37,594
2306,38,594
2307,38,594
2308,38,594
2309,37,594
2310,37,594
2311,37,594
2312,37,595
2313,37,595
2314,37,595
2315,37,595
2316,37,595
2317,37,595
2318,37,595
2319,37,595
2320,38,596
2321,37,596
2322,37,596
2323,37,596
2324,37,596
2325,37,597
2326,37,597
2327,37,597
2328,37,598
2329,38,599
2330,280,8
2331,275,8
2332,271,8
2333,267,8
2334,263,8
2335,258,9
2336,255,9
2337,251,9
2338,247,9
2339,243,10
2340,240,10
2341,236,10
2342,233,11
2343,230,11
2344,227,11
2345,224,12
2346,221,12
2347,219,12
2348,218,13
2349,216,13
2350,215,13
2351,214,13
2352,214,13
2353,214,13
2354,214,13
2355,213,13
2356,213,13
2357,213,13
2358,213,13
2359,213,13
2360,213,13
2361,213,13
2362,213,13
2363,213,13
2364,212,13
2365,212,13
2366,212,13
2367,212,13
2368,211,13
2369,212,13
2370,212,13
2371,212,13
2372,212,13
2373,211,13
2374,212,13
2375,211,13
2376,211,13
2377,211,13
2378,211,13
2379,211,13
2380,211,13
2381,211,13
2382,211,13
2383,211,13
2384,211,13
2385,211,13
2386,211,13
2387,211,13
2388,211,13
2389,211,13
2390,211,13
2391,211,13
2392,211,13
2393,211,13
2394,211,13
2395,211,13
2396,211,13
2397,211,13
2398,211,13
2399,210,13
2400,211,13
2401,211,13
2402,211,13
2403,211,13
2404,211,13
2405,211,13
2406,211,13
2407,211,13
2408,211,13
2409,211,13
2410,211,13
2411,211,13
2412,211,13
2413,211,13
2414,211,13
2415,211,13
2416,211,13
2417,211,13
2418,211,13
2419,213,13
2420,212,13
2421,213,13
2422,214,13
2423,214,12
2424,215,12
2425,216,12
2426,217,12
2427,218,12
2428,219,12
2429,221,12
2430,222,12
2431,223,11
2432,224,11
2433,226,11
2434,226,11
2435,228,11
2436,229,11
2437,229,11
2438,231,10
2439,232,10
2440,233,10
2441,234,10
2442,235,10
2443,236,10
2444,237,10
2445,238,10
2446,239,10
2447,240,10
2448,241,10
2449,242,9
2450,243,9
2451,244,9
2452,246,9
2453,245,9
2454,247,9
2455,249,9
2456,249,9
2457,250,9
2458,250,9
2459,252,9
2460,252,9
2461,253,9
2462,254,9
2463,255,9
2464,255,8
2465,256,8
2466,257,8
2467,258,8
2468,258,8
2469,260,8
2470,260,8
2471,261,8
2472,261,8
2473,262,8
2474,263,8
2475,263,8
2476,265,8
2477,265,8
2478,266,8
2479,267,8
2480,267,8
2481,268,8
2482,268,8
2483,269,8
2484,269,8
2485,270,8
2486,270,8
2487,271,8
2488,271,8
2489,271,8
2490,272,8
2491,37,603
2492,38,603
2493,37,603
2494,37,602
2495,37,603
2496,37,602
2497,37,602
2498,37,602
2499,37,602
2500,37,602
2501,37,602
2502,37,602
2503,37,602
2504,37,602
2505,37,602
2506,37,602
2507,37,602
2508,37,602
2509,37,602
2510,37,602
2511,37,602
2512,37,601
2513,37,601
2514,37,601
2515,37,601
2516,37,601
2517,37,601
2518,37,601
2519,37,601
2520,37,601
2521,37,602
2522,37,601
2523,37,601
2524,37,601
2525,37,601
2526,37,601
2527,37,601
2528,37,601
2529,37,601
2530,37,601
2531,36,601
2532,37,601
2533,36,601
2534,36,601
2535,36,601
2536,36,601
2537,36,601
2538,36,601
2539,36,601
2540,36,601
2541,36,601
2542,36,601
2543,36,601
2544,37,600
2545,36,600
2546,36,600
2547,36,600
2548,36,600
2549,36,600
2550,36,600
2551,36,600
2552,36,600
2553,36,600
2554,36,600
2555,36,600
2556,36,600
2557,36,600
2558,36,600
2559,36,600
2560,36,600
2561,36,601
2562,36,600
2563,36,600
2564,36,600
2565,36,600
2566,36,600
2567,36,600
2568,36,600
2569,36,600
2570,36,600
2571,36,600
2572,36,600
2573,36,600
2574,36,600
2575,36,600
2576,36,600
2577,36,600
2578,36,600
2579,36,600
2580,36,600
2581,36,600
2582,36,600
2583,36,600
2584,36,600
2585,36,600
2586,36,600
2587,36,600
2588,36,600
2589,36,600
2590,36,600
2591,36,600
2592,36,599
2593,36,600
2594,36,600
2595,36,600
2596,36,599
2597,36,600
2598,36,600
2599,36,600
2600,36,600
2601,36,600
2602,36,600
2603,36,600
2604,36,599
2605,36,600
2606,36,599
2607,36,599
2608,36,600
2609,36,600
2610,36,600
2611,36,600
2612,36,599
2613,36,600
2614,36,600
2615,36,600
2616,36,599
2617,36,600
2618,36,600
2619,36,600
2620,36,600
2621,36,600
2622,36,600
2623,36,600
2624,36,600
2625,36,600
2626,36,600
2627,36,600
2628,36,600
2629,36,600
2630,36,600
2631,36,600
2632,36,600
2633,36,600
2634,36,600
2635,36,600
2636,36,599
2637,36,599
2638,36,600
2639,36,600
2640,36,599
2641,36,600
2642,36,599
2643,36,600
2644,36,599
2645,36,599
2646,36,599
2647,36,599
2648,36,599
2649,36,599
2650,36,599
2651,36,599
2652,36,599
2653,36,599
2654,36,599
2655,36,599
2656,36,599
2657,36,599
2658,36,599
2659,36,600
2660,36,599
2661,36,600
2662,36,600
2663,36,600
2664,36,600
2665,36,600
2666,36,600
2667,36,600
2668,36,600
2669,36,600
2670,36,599
2671,36,599
2672,36,600
2673,36,600
2674,36,600
2675,36,600
2676,36,599
2677,36,599
2678,36,599
2679,36,599
2680,36,599
2681,36,599
2682,36,600
2683,36,600
2684,36,600
2685,36,600
2686,36,600
2687,36,600
2688,36,600
2689,36,600
2690,36,600
2691,36,600
2692,36,600
2693,36,599
2694,36,600
2695,36,599
2696,36,599
2697,36,599
2698,36,599
2699,36,599
2700,36,599
2701,36,599
2702,36,599
2703,36,599
2704,36,599
2705,36,599
2706,36,599
2707,36,600
2708,36,600
2709,36,600
2710,36,599
2711,36,599
2712,36,599
2713,36,599
2714,36,599
2715,36,599
2716,36,599
2717,36,599
2718,36,599
2719,36,599
2720,36,599
2721,36,599
2722,36,599
2723,36,599
2724,36,599
2725,36,599
2726,36,599
2727,36,599
2728,36,599
2729,36,599
2730,36,599
2731,36,600
2732,36,600
2733,36,599
2734,36,599
2735,36,599
2736,36,599
2737,36,599
2738,36,599
2739,36,599
2740,36,599
2741,36,600
2742,36,599
2743,36,600
2744,36,600
2745,36,600
2746,36,600
2747,36,600
2748,36,600
2749,36,599
2750,36,599
2751,36,599
2752,36,600
2753,36,600
2754,36,600
2755,36,600
2756,36,600
2757,36,600
2758,36,600
2759,36,600
2760,36,599
2761,36,599
2762,36,599
2763,36,599
2764,36,599
2765,36,599
2766,36,599
2767,36,600
2768,36,600
2769,36,600
2770,36,600
2771,36,599
2772,36,599
2773,36,599
2774,36,599
2775,36,599
2776,36,599
2777,36,599
2778,36,599
2779,36,599
2780,36,599
2781,36,599
2782,36,599
2783,36,599
2784,36,599
2785,36,599
2786,36,599
2787,36,599
2788,36,599
2789,36,599
2790,36,599
2791,36,599
2792,36,599
2793,36,599
2794,36,599
2795,36,599
2796,36,599
2797,36,599
2798,36,600
2799,36,600
2800,36,600
2801,36,600
2802,36,599
2803,36,599
2804,36,599
2805,36,599
2806,36,599
2807,36,599
2808,36,599
2809,36,599
2810,36,599
2811,36,599
2812,36,599
2813,36,599
2814,36,599
2815,36,599
2816,36,599
2817,36,599
2818,36,599
2819,36,599
2820,36,599
2821,36,599
2822,36,599
2823,36,599
2824,36,599
2825,36,599
2826,36,599
2827,36,599
2828,36,599
2829,36,599
2830,36,599
2831,36,599
2832,36,599
2833,36,599
2834,36,599
2835,36,599
2836,36,599
2837,36,600
2838,36,600
2839,36,599
2840,36,599
2841,36,599
2842,36,599
2843,36,599
2844,36,599
2845,36,599
2846,36,599
2847,36,599
2848,36,599
2849,36,599
2850,36,599
2851,36,600
2852,36,599
2853,36,599
2854,36,599
2855,36,599
2856,36,599
2857,36,600
2858,36,599
2859,36,599
2860,36,599
2861,36,599
2862,36,599
2863,36,599
2864,36,599
2865,36,599
2866,36,599
2867,36,599
2868,36,599
2869,36,599
2870,36,599
2871,36,599
2872,36,599
2873,36,599
2874,36,599
2875,36,599
2876,36,599
2877,36,599
2878,36,599
2879,36,599
2880,36,599
2881,36,599
2882,36,599
2883,36,600
2884,36,599
2885,36,600
2886,36,599
2887,36,599
2888,36,599
2889,36,599
2890,36,599
2891,36,599
2892,36,599
2893,36,599
2894,36,599
2895,36,599
2896,36,599
2897,36,599
2898,36,599
2899,36,599
2900,36,599
2901,36,599
2902,36,599
2903,36,599
2904,36,599
2905,36,599
2906,36,599
2907,36,599
2908,36,599
2909,36,599
2910,36,599
2911,36,599
2912,36,599
2913,36,599
2914,36,599
2915,36,599
2916,36,599
2917,36,599
2918,36,599
2919,36,599
2920,36,599
2921,36,599
2922,36,599
2923,36,599
2924,36,599
2925,36,599
2926,36,599
2927,36,599
2928,36,599
2929,36,599
2930,36,599
2931,36,599
2932,36,599
2933,36,599
2934,36,599
2935,36,599
2936,36,599
2937,36,599
2938,36,599
2939,36,599
2940,36,599
2941,36,599
2942,36,599
2943,36,599
2944,36,599
2945,36,599
2946,36,599
2947,36,599
2948,36,599
2949,36,599
2950,36,599
2951,36,599
2952,36,599
2953,36,599
2954,36,599
2955,36,599
2956,36,599
2957,36,599
2958,36,599
2959,36,599
2960,36,599
2961,36,599
2962,36,599
2963,36,599
2964,36,599
2965,36,599
2966,36,599
2967,36,599
2968,36,599
2969,36,599
2970,36,599
2971,36,599
2972,36,599
2973,36,599
2974,36,599
2975,36,599
2976,36,599
2977,36,599
2978,36,599
2979,36,599
2980,36,599
2981,36,599
2982,36,599
2983,36,599
2984,36,599
2985,36,599
2986,36,599
2987,36,599
2988,36,599
2989,36,599
2990,36,599
2991,36,599
2992,36,599
2993,36,599
2994,36,599
2995,36,599
2996,36,599
2997,36,599
2998,36,599
2999,36,599
3000,36,599
3001,36,599
3002,36,599
3003,36,599
3004,36,599
3005,36,599
3006,36,599
3007,36,599
3008,36,599
3009,36,599
3010,36,599
3011,36,599
3012,36,599
3013,36,599
3014,36,599
3015,36,599
3016,36,599
3017,36,599
3018,36,599
3019,36,599
3020,36,599
3021,36,599
3022,36,599
3023,36,599
3024,36,599
3025,36,599
3026,36,599
3027,36,599
3028,36,599
3029,36,599
3030,36,599
3031,36,599
3032,36,599
3033,36,599
3034,36,599
3035,36,599
3036,36,599
3037,36,599
3038,36,599
3039,36,599
3040,36,599
3041,36,599
3042,36,599
3043,36,600
3044,36,600
3045,36,600
3046,36,600
3047,36,600
3048,36,599
3049,36,599
3050,36,599
3051,36,599
3052,36,599
3053,36,599
3054,36,599
3055,36,599
3056,36,599
3057,36,599
3058,36,599
3059,36,599
3060,36,599
3061,36,599
3062,36,599
3063,36,599
3064,36,599
3065,36,599
3066,36,599
3067,36,599
3068,36,599
3069,36,599
3070,36,599
3071,36,599
3072,36,599
3073,36,599
3074,36,599
3075,36,599
3076,36,599
3077,36,599
3078,36,599
3079,36,599
3080,36,599
3081,36,599
3082,36,599
3083,36,599
3084,36,599
3085,36,599
3086,36,599
3087,36,599
3088,36,599
3089,36,599
3090,36,599
3091,36,599
3092,36,599
3093,36,599
3094,36,599
3095,36,599
3096,36,599
3097,36,599
3098,36,600
3099,36,599
3100,36,599
3101,36,599
3102,36,599
3103,36,599
3104,36,599
3105,36,599
3106,36,599
3107,36,599
3108,36,599
3109,36,599
3110,36,599
3111,36,600
3112,36,600
3113,36,599
3114,36,599
3115,36,599
3116,36,599
3117,36,599
3118,36,599
3119,36,600
3120,36,600
3121,36,599
3122,36,599
3123,36,599
3124,36,600
3125,36,599
3126,36,600
3127,36,599
3128,36,599
3129,36,599
3130,36,599
3131,36,600
3132,36,599
3133,36,600
3134,36,600
3135,36,600
3136,38,598
3137,36,599
3138,36,599
3139,36,599
3140,36,599
3141,36,600
3142,36,599
3143,36,599
3144,36,599
3145,36,599
3146,36,599
3147,36,599
3148,36,599
3149,36,599
3150,36,599
3151,36,599
3152,36,599
3153,36,599
3154,36,599
3155,36,599
3156,36,599
3157,36,599
3158,36,599
3159,36,599
3160,36,599
3161,36,599
3162,36,599
3163,36,599
3164,36,599
3165,36,599
3166,38,598
3167,36,599
3168,36,599
3169,36,599
3170,36,599
3171,36,599
3172,36,599
3173,36,599
3174,36,599
3175,36,600
3176,36,600
3177,36,600
3178,36,600
3179,36,599
3180,36,600
3181,36,599
3182,36,599
3183,36,599
3184,36,599
3185,36,599
3186,36,599
3187,36,599
3188,36,599
3189,36,599
3190,36,599
3191,36,599
3192,36,599
3193,36,599
3194,36,599
3195,36,599
3196,36,600
3197,36,600
3198,36,599
3199,36,599
3200,36,599
3201,36,599
3202,36,599
3203,36,599
3204,36,599
3205,36,599
3206,36,599
3207,36,599
3208,36,599
3209,36,599
3210,36,600
3211,36,599
3212,36,599
3213,36,599
3214,36,599
3215,36,599
3216,36,599
3217,36,599
3218,36,599
3219,36,599
3220,36,599
3221,36,599
3222,36,599
3223,36,599
3224,36,599
3225,36,599
3226,36,599
3227,36,599
3228,36,599
3229,36,599
3230,36,599
3231,36,599
3232,36,599
3233,36,599
3234,36,599
3235,36,599
3236,36,599
3237,36,599
3238,36,599
3239,36,599
3240,36,599
3241,36,599
3242,36,599
3243,36,599
3244,36,599
3245,36,599
3246,36,600
3247,36,600
3248,36,600
3249,36,600
3250,36,600
3251,36,599
3252,36,600
3253,36,600
3254,36,599
3255,36,600
3256,36,599
3257,36,599
3258,36,599
3259,36,599
3260,36,599
3261,36,599
3262,36,599
3263,36,599
3264,36,599
3265,36,599
3266,36,599
3267,36,599
3268,36,599
3269,36,599
3270,36,599
3271,36,599
3272,36,599
3273,36,599
3274,36,599
3275,36,599
3276,36,599
3277,36,599
3278,36,599
3279,36,599
3280,36,599
3281,36,599
3282,36,599
3283,36,599
3284,36,599
3285,36,599
3286,36,599
3287,36,599
3288,36,599
3289,36,599
3290,36,599
3291,36,599
3292,36,599
3293,36,599
3294,36,599
3295,36,599
3296,36,599
3297,36,599
3298,36,599
3299,36,599
3300,36,599
3301,36,599
3302,36,599
3303,36,599
3304,36,599
3305,36,599
3306,36,599
3307,36,599
3308,36,599
3309,36,599
3310,36,599
3311,36,599
3312,36,599
3313,36,599
3314,36,599
3315,36,599
3316,36,599
3317,36,599
3318,36,599
3319,36,599
3320,36,599
3321,36,599
3322,36,599
3323,36,599
3324,36,599
3325,36,599
3326,36,599
3327,36,599
3328,36,599
3329,36,599
3330,38,598
3331,36,599
3332,36,599
3333,36,599
3334,36,599
3335,36,599
3336,36,599
3337,36,599
3338,36,599
3339,36,599
3340,36,599
3341,36,599
3342,36,599
3343,36,599
3344,36,599
3345,36,599
3346,36,599
3347,36,599
3348,36,599
3349,36,599
3350,36,599
3351,36,599
3352,36,599
3353,36,599
3354,36,599
3355,36,599
3356,36,599
3357,36,599
3358,36,599
3359,36,599
3360,36,599
3361,36,599
3362,36,599
3363,36,599
3364,36,599
3365,36,599
3366,36,599
3367,36,599
3368,36,599
3369,36,599
3370,36,599
3371,36,599
3372,36,599
3373,36,599
3374,36,599
3375,36,599
3376,36,599
3377,36,599
3378,36,599
3379,36,599
3380,36,599
3381,36,599
3382,36,599
3383,36,599
3384,36,599
3385,36,599
3386,36,599
3387,36,599
3388,36,599
3389,36,599
3390,36,599
3391,36,599
3392,36,599
3393,36,599
3394,36,599
3395,36,599
3396,36,599
3397,36,599
3398,36,599
3399,36,599
3400,36,599
3401,36,599
3402,36,599
3403,36,599
3404,36,599
3405,36,599
3406,36,599
3407,36,599
3408,36,599
3409,36,599
3410,36,599
3411,36,599
3412,36,599
3413,36,599
3414,36,599
3415,36,599
3416,36,599
3417,36,599
3418,36,599
3419,36,599
3420,36,599
3421,36,599
3422,36,599
3423,36,599
3424,36,599
3425,36,599
3426,36,599
3427,36,599
3428,36,599
3429,36,599
3430,36,599
3431,36,599
3432,36,599
3433,36,599
3434,36,599
3435,36,599
3436,36,599
3437,36,599
3438,36,599
3439,36,599
3440,36,599
3441,36,599
3442,36,599
3443,36,599
3444,36,599
3445,36,599
3446,36,599
3447,36,599
3448,36,599
3449,36,599
3450,36,599
3451,36,599
3452,36,599
3453,36,599
3454,36,599
3455,36,599
3456,36,599
3457,36,599
3458,38,598
3459,36,599
3460,36,599
3461,36,599
3462,36,599
3463,36,599
3464,36,599
3465,36,599
3466,36,599
3467,36,599
3468,36,599
3469,36,599
3470,36,599
3471,36,599
3472,36,599
3473,36,599
3474,36,599
3475,36,599
3476,36,599
3477,36,599
3478,36,599
3479,36,599
3480,36,599
3481,36,599
3482,36,599
3483,36,599
3484,36,599
3485,36,599
3486,36,599
3487,36,599
3488,36,599
3489,36,599
3490,36,599
3491,36,599
3492,36,599
3493,36,599
3494,36,599
3495,36,599
3496,36,599
3497,36,599
3498,36,599
3499,36,599
3500,36,599
3501,36,599
3502,36,599
3503,36,599
3504,36,599
3505,36,599
3506,36,599
3507,36,599
3508,36,599
3509,36,599
3510,36,599
3511,36,599
3512,36,599
3513,36,599
3514,36,599
3515,36,599
3516,36,599
3517,36,599
3518,36,599
3519,36,599
3520,36,599
3521,36,599
3522,36,599
3523,36,599
3524,36,599
3525,36,599
3526,36,599
3527,36,599
3528,36,599
3529,36,599
3530,36,599
3531,36,599
3532,36,599
3533,36,599
3534,36,599
3535,36,599
3536,36,599
3537,36,599
3538,36,599
3539,36,599
3540,36,599
3541,36,599
3542,36,599
3543,36,599
3544,36,599
3545,36,599
3546,36,599
3547,36,599
3548,36,599
3549,36,599
3550,36,599
3551,36,599
3552,36,599
3553,36,599
3554,36,599
3555,36,599
3556,36,599
3557,36,599
3558,36,599
3559,36,599
3560,36,599
3561,36,599
3562,36,599
3563,36,599
3564,36,599
3565,36,599
3566,36,599
3567,36,599
3568,36,599
3569,36,599
3570,36,599
3571,36,599
3572,36,599
3573,36,599
3574,36,599
3575,36,599
3576,36,599
3577,36,599
3578,36,599
3579,36,599
3580,36,599
3581,36,599
3582,38,597
3583,36,599
3584,36,599
3585,36,599
3586,36,599
3587,36,599
3588,36,599
3589,36,599
3590,36,599
3591,36,599
3592,36,599
3593,36,599
3594,36,599
3595,36,599
3596,36,599
3597,36,599
3598,36,599
3599,36,599
3600,36,599
3601,36,599
3602,36,599
3603,36,599
3604,36,599
3605,36,599
3606,36,599
3607,36,599
3608,36,600
3609,36,601
3610,37,601
3611,37,602
3612,272,8
3613,269,8
3614,265,8
3615,260,8
3616,256,8
3617,253,9
3618,249,9
3619,245,9
3620,242,9
3621,239,10
3622,236,10
3623,232,10
3624,230,11
3625,227,11
3626,224,11
3627,222,12
3628,219,12
3629,216,12
3630,215,13
3631,214,13
3632,214,13
3633,213,13
3634,214,13
3635,214,13
3636,215,13
3637,215,13
3638,216,13
3639,218,12
3640,218,12
3641,219,12
3642,220,12
3643,222,12
3644,222,12
3645,223,11
3646,224,11
3647,226,11
3648,227,11
3649,227,11
3650,229,11
3651,230,11
3652,231,11
3653,232,10
3654,232,10
3655,234,10
3656,235,10
3657,236,10
3658,237,10
3659,238,10
3660,239,10
3661,240,10
3662,240,10
3663,242,10
3664,243,9
3665,243,9
3666,244,9
3667,245,9
3668,246,9
3669,247,9
3670,248,9
3671,249,9
3672,249,9
3673,251,9
3674,252,9
3675,253,9
3676,253,9
3677,254,9
3678,254,9
3679,256,8
3680,257,8
3681,257,8
3682,258,8
3683,259,8
3684,260,8
3685,260,8
3686,261,8
3687,261,8
3688,262,8
3689,263,8
3690,264,8
3691,265,8
3692,264,8
3693,265,8
3694,265,8
3695,267,8
3696,268,8
3697,268,8
3698,268,8
3699,269,8
3700,270,8
3701,270,8
3702,270,8
3703,271,8
3704,272,8
3705,273,8
3706,273,8
3707,274,8
3708,274,8
3709,274,8
3710,37,602
3711,37,602
3712,37,602
3713,37,602
3714,37,602
3715,37,602
3716,37,602
3717,37,602
3718,37,602
3719,37,602
3720,37,602
3721,37,602
3722,37,602
3723,37,602
3724,37,602
3725,37,601
3726,37,601
3727,37,601
3728,37,601
3729,37,601
3730,37,601
3731,37,601
3732,37,601
3733,37,601
3734,37,601
3735,37,601
3736,36,601
3737,36,601
3738,36,601
3739,36,601
3740,36,601
3741,36,601
3742,36,601
3743,36,601
3744,36,601
3745,36,601
3746,36,600
3747,36,600
3748,36,601
3749,36,601
3750,36,600
3751,36,600
3752,36,600
3753,36,600
3754,36,600
3755,36,600
3756,36,600
3757,36,600
3758,36,600
3759,36,600
3760,36,600
3761,36,600
3762,36,600
3763,36,600
3764,36,600
3765,36,600
3766,36,600
3767,36,600
3768,36,600
3769,36,600
3770,36,600
3771,36,600
3772,36,600
3773,36,600
3774,36,600
3775,36,600
3776,36,600
3777,36,600
3778,36,600
3779,36,600
3780,36,600
3781,36,599
3782,36,599
3783,36,600
3784,36,599
3785,36,599
3786,36,600
3787,36,600
3788,36,600
3789,36,600
3790,36,599
3791,36,599
3792,36,599
3793,36,599
3794,36,599
3795,36,599
3796,36,599
3797,36,599
3798,36,599
3799,36,599
3800,36,599
3801,36,600
3802,36,599
3803,36,599
3804,36,599
3805,36,599
3806,36,600
3807,36,599
3808,36,599
3809,36,600
3810,36,599
3811,36,599
3812,36,599
3813,36,599
3814,36,599
3815,36,599
3816,36,599
3817,36,599
3818,36,599
3819,36,599
3820,36,599
3821,36,599
3822,36,599
3823,36,599
3824,36,599
3825,36,599
3826,36,599
3827,36,599
3828,36,599
3829,36,599
3830,36,599
3831,36,599
3832,36,599
3833,36,599
3834,36,599
3835,36,599
3836,36,599
3837,36,599
3838,36,599
3839,36,599
3840,36,599
3841,36,599
3842,36,599
3843,36,599
3844,36,599
3845,36,599
3846,36,599
3847,36,599
3848,36,599
3849,36,599
3850,36,599
3851,36,599
3852,36,599
3853,36,599
3854,36,599
3855,36,599
3856,36,599
3857,36,599
3858,36,599
3859,36,599
3860,36,599
3861,36,599
3862,36,599
3863,36,599
3864,36,599
3865,36,599
3866,36,599
3867,36,599
3868,36,599
3869,36,599
3870,36,599
3871,36,599
3872,36,599
3873,36,599
3874,36,599
3875,36,599
3876,36,599
3877,36,599
3878,36,599
3879,36,599
3880,36,599
3881,36,599
3882,36,599
3883,36,599
3884,36,599
3885,36,599
3886,36,599
3887,36,599
3888,36,599
3889,36,599
3890,36,599
3891,36,599
3892,36,599
3893,36,599
3894,36,599
3895,36,599
3896,36,599
3897,36,599
3898,36,599
3899,36,599
3900,36,599
3901,36,599
3902,36,599
3903,36,599
3904,36,599
3905,36,599
3906,36,599
3907,36,599
3908,36,599
3909,36,599
3910,36,599
3911,36,599
3912,36,599
3913,36,599
3914,36,599
3915,36,599
3916,36,599
3917,36,599
3918,36,599
3919,36,599
3920,36,599
3921,36,599
3922,36,599
3923,36,599
3924,36,599
3925,36,599
3926,36,599
3927,36,599
3928,36,599
3929,36,599
3930,36,599
3931,36,599
3932,36,599
3933,36,599
3934,36,599
3935,36,599
3936,36,599
3937,36,599
3938,36,599
3939,36,599
3940,36,599
3941,36,599
3942,36,599
3943,36,599
3944,36,599
3945,36,599
3946,36,599
3947,36,599
3948,36,599
3949,36,599
3950,36,599
3951,36,599
3952,36,599
3953,36,599
3954,36,599
3955,36,599
3956,36,599
3957,36,599
3958,36,599
3959,36,599
3960,36,599
3961,36,599
3962,36,599
3963,36,599
3964,36,599
3965,36,599
3966,36,599
3967,36,599
3968,36,599
3969,36,599
3970,36,599
3971,36,599
3972,36,599
3973,36,599
3974,36,599
3975,36,599
3976,36,599
3977,36,599
3978,36,599
3979,36,599
3980,36,599
3981,36,599
3982,36,599
3983,36,599
3984,36,599
3985,36,599
3986,36,599
3987,36,599
3988,36,599
3989,36,599
3990,36,599
3991,36,599
3992,36,599
3993,36,599
3994,36,599
3995,36,599
3996,36,599
3997,36,599
3998,36,599
3999,36,599
4000,36,599
4001,36,599
4002,36,599
4003,36,599
4004,36,599
4005,36,599
4006,36,599
4007,36,599
4008,36,599
4009,36,599
4010,36,599
4011,36,599
4012,36,599
4013,36,599
4014,36,599
4015,36,599
4016,36,599
4017,36,599
4018,36,599
4019,36,599
4020,36,599
4021,36,599
4022,36,599
4023,36,599
4024,36,599
4025,36,599
4026,36,599
4027,36,599
4028,36,599
4029,36,599
4030,36,599
4031,36,599
4032,36,599
4033,36,599
4034,36,599
4035,36,599
4036,36,599
4037,36,599
4038,36,599
4039,36,599
4040,36,599
4041,36,599
4042,36,599
4043,36,599
4044,36,599
4045,36,599
4046,36,599
4047,36,599
4048,36,599
4049,36,599
4050,36,599
4051,36,599
4052,36,599
4053,36,599
4054,36,599
4055,36,599
4056,36,599
4057,36,599
4058,36,599
4059,36,599
4060,36,599
4061,36,599
4062,36,599
4063,36,599
4064,36,599
4065,36,599
4066,36,599
4067,36,599
4068,36,599
4069,36,599
4070,36,599
4071,36,599
4072,36,599
4073,36,599
4074,36,599
4075,36,599
4076,36,599
4077,36,599
4078,36,599
4079,36,599
4080,36,599
4081,36,599
4082,36,599
4083,36,599
4084,36,599
4085,36,599
4086,36,599
4087,36,599
4088,36,599
4089,36,599
4090,36,599
4091,36,599
4092,36,599
4093,36,599
4094,36,599
4095,36,599
4096,36,599
4097,36,599
4098,36,599
4099,36,599
4100,36,599
4101,36,599
4102,36,599
4103,36,599
4104,36,599
4105,36,599
4106,36,599
4107,36,599
4108,36,599
4109,36,599
4110,36,599
4111,36,599
4112,36,599
4113,36,599
4114,36,599
4115,36,599
4116,36,599
4117,36,599
4118,36,599
4119,36,599
4120,36,599
4121,36,599
4122,36,599
4123,36,599
4124,36,599
4125,36,599
4126,36,599
4127,36,599
4128,36,599
4129,36,599
4130,36,599
4131,36,599
4132,36,599
4133,36,599
4134,36,599
4135,36,599
4136,36,599
4137,36,599
4138,36,599
